42370	47213	34
117364	120313	26
121511	147420	144
312000	332597	92
382211	402406	77
478733	479149	10
641664	643552	8
687708	742769	293
825324	826450	9
843763	877340	193
982388	990059	39
1032984	1033754	6
1080507	1085742	20
1142306	1155901	84
1170906	1177971	53
1205963	1212283	21
1313453	1339916	196
1343433	1345969	11
1359040	1369149	47
1442493	1454149	58
1456770	1460756	15
1487416	1494075	38
1569010	1581048	94
1611832	1623602	61
1630335	1632580	6
1743362	1746569	34
1930403	1950053	113
2082094	2090847	61
2113230	2119164	89
2381538	2398475	89
2639502	2659882	126
2723955	2738745	114
2776879	2800063	163
2871308	2879691	61
2881066	2896027	84
2903328	2914241	74
3100210	3109926	64
3148030	3151903	24
3152930	3166438	184
3194802	3220888	125
3271802	3273617	12
3276506	3285905	48
3394580	3404617	47
3444911	3449030	27
3450889	3457350	36
3578917	3696294	839
3717520	3727154	52
3839222	3843024	16
3855116	3869238	43
3870849	3877957	35
3929408	3943096	76
3944319	3950697	28
4116077	4165778	647
4383709	4391259	47
4410482	4439270	226
4625125	4673233	319
4739019	4746791	68
4984494	5013771	162
5015128	5025957	37
5104750	5114606	47
5191210	5198496	26
5388294	5394724	27
5534773	5576006	210
5683011	5697563	70
5989221	6001269	62
6002299	6007964	30
6044776	6049222	24
6059063	6059868	6
6080589	6095693	97
6130592	6152082	184
6320456	6343581	138
6412454	6434415	186
6443552	6454647	112
6706303	6727432	145
6729875	6737579	103
6770445	6790475	121
6923656	6962518	188
7125537	7140367	105
7152366	7156705	30
7208349	7220750	93
8735568	8737715	12
8954777	8968514	57
8970657	8980651	60
8991416	9052239	396
9427003	9459930	214
9486032	9617278	1129
9867084	9901424	210
9928503	9951800	140
10039135	10046818	36
10048325	10063404	125
10239924	10288291	301
10300071	10324647	202
10410017	10415501	28
10439859	10447100	51
10458700	10462049	17
10734550	10786886	382
10946912	10959897	86
10994748	11006242	55
11025574	11061712	195
11093028	11113322	125
11194030	11195443	14
11294821	11305818	119
11317698	11327131	55
11328243	11332621	21
11399878	11405697	40
11578381	11587558	65
11634711	11636102	6
11646415	11671473	195
11678352	11696654	100
11774491	11775693	6
11777057	11807514	153
11996611	11997742	7
12030007	12038894	45
12275409	12287215	64
12410259	12433547	129
12445470	12465732	128
12551522	12558136	21
12743345	12781450	253
13000158	13006689	31
13054527	13084594	179
13110021	13112596	13
13114287	13140401	255
13181723	13209337	255
13271060	13301845	169
13332027	13347089	58
13417633	13428412	67
13439069	13446258	56
13497701	13499630	14
13594352	13604327	81
13605625	13611636	27
13612908	13625234	94
13847747	13863476	113
13871987	13874405	10
14073505	14077058	18
14125335	14127879	16
14322058	14323190	7
14354973	14373690	118
14534138	14568830	177
14652406	14659349	36
14984961	14991904	36
15002541	15049111	369
15050312	15074464	145
15111193	15140790	305
15149374	15172238	271
15173569	15179172	48
15180306	15228865	1003
15230733	15243403	61
15369617	15374787	57
15690784	15739847	335
15802200	15832305	205
15996331	16018488	90
16064618	16069707	18
16081320	16094986	73
16413699	16422631	87
16481443	16485432	30
16608302	16632390	259
16665096	16668080	7
16697277	16701129	12
16790245	16810622	151
16839943	16849468	37
16881971	17181316	2141
17195553	17213652	93
17227740	17230289	7
17352403	17356575	17
17486643	17491118	18
17536602	17538986	14
17635804	17668063	250
17681855	17693488	76
17713772	17734288	95
17802761	17805437	11
17999061	18003787	36
18163698	18195955	162
18196996	18258858	603
18504087	18538085	144
18589221	18600540	52
19013155	19030845	94
19035412	19041415	66
19043912	19060395	104
19337623	19374095	213
19568290	19636426	464
20300313	20336887	295
20555909	20559025	32
20636476	20654940	81
20655984	20660904	27
20749020	20750805	11
21087714	21104890	113
21332405	21360571	176
21361923	21449658	555
21769581	21820783	369
22070489	22104209	243
22166626	22183807	113
22184992	22216361	372
22548497	22571522	113
22616538	22634992	80
22716553	22723167	53
22724322	22752694	122
22982667	23053369	472
23114244	23223077	943
23575970	23603793	298
23605228	23629218	197
