10859	26208	110
42370	47213	34
48311	53088	30
121511	147420	144
148659	170777	379
227218	234089	45
263357	267001	16
270068	299452	187
353135	356385	10
382211	402406	77
478733	479149	10
532111	537401	39
584902	592974	50
594230	595391	15
743984	749025	56
750473	754270	19
825324	826450	9
904021	918709	80
1025592	1031863	32
1170906	1177971	53
1231924	1242524	56
1274336	1275331	6
1370334	1393754	132
1394877	1402321	34
1481895	1485913	31
1519184	1520214	9
1523082	1529695	26
1531887	1567771	182
1630335	1632580	6
1743362	1746569	34
1791928	1817774	127
1846230	1854132	68
1881261	1883186	26
1964243	1980500	96
2070127	2080864	56
2082094	2090847	61
2113230	2119164	89
2138832	2146333	55
2215932	2235259	342
2277235	2295274	123
2363289	2376540	62
2399705	2414065	86
2582462	2638326	475
2639502	2659882	126
2897163	2902008	15
2903328	2914241	74
2943516	2949926	43
2993448	2996886	20
3007793	3031160	115
3032441	3071564	255
3118825	3146727	185
3247900	3262899	91
3271802	3273617	12
3276506	3285905	48
3379772	3381854	7
3383278	3389460	28
3450889	3457350	36
3494208	3537069	339
3733275	3736829	17
3737877	3748253	92
3913583	3922732	57
3929408	3943096	76
3951754	3963385	52
3965038	3972131	45
4025148	4043972	73
4045452	4053523	48
4454923	4623991	1981
4739019	4746791	68
4812075	4821561	78
4843474	4851831	70
4853122	4900046	455
5135694	5143882	26
5188857	5189743	6
5218482	5241941	108
5311699	5325068	59
5456537	5467841	84
5481037	5488030	28
5508943	5533685	205
5668211	5670179	11
5698915	5705602	28
6002299	6007964	30
6053818	6058061	25
6080589	6095693	97
6153780	6160611	53
6281790	6289656	54
6706303	6727432	145
7023281	7034624	73
7164094	7207327	428
8278680	8282358	30
8874533	8952273	439
8983445	8990343	41
9462453	9484873	146
9618612	9707910	697
9811010	9833159	119
9840454	9865753	188
9903086	9912161	46
9923761	9927364	25
9928503	9951800	140
9952944	9953944	8
10289299	10298977	60
10335495	10359544	279
10416650	10423240	39
11062718	11064753	35
11093028	11113322	125
11230963	11237735	29
11328243	11332621	21
11333650	11349438	115
11506203	11551474	236
11552597	11554669	12
11556304	11577294	110
11590474	11605899	96
11634711	11636102	6
11847214	11863046	84
11869019	11872478	17
11956447	11971406	100
12040011	12055098	99
12066111	12081218	74
12188230	12194902	40
12275409	12287215	64
12369063	12391783	119
12410259	12433547	129
12467535	12483770	84
12559153	12568513	38
12902352	12925187	103
12939279	12951030	53
12960518	12985463	93
13350186	13360859	45
13397597	13409762	55
13448093	13450805	11
13458826	13468444	75
13472023	13496665	123
13581098	13583981	16
13605625	13611636	27
13636240	13650123	97
13766842	13783291	110
13830358	13846743	74
13871987	13874405	10
14009697	14017950	35
14032093	14041442	46
14073505	14077058	18
14112532	14115542	15
14116890	14119492	13
14136301	14143518	38
14354973	14373690	118
14465135	14470738	48
14503518	14533121	304
14595201	14641768	368
14959387	14983916	202
15075484	15110176	177
15149374	15172238	271
15683919	15689089	57
15789990	15800935	57
15833384	15936260	962
16095996	16115726	86
16117055	16122872	22
16124014	16143943	90
16172950	16175143	12
16176359	16184847	34
16253510	16258281	28
16382408	16384668	12
16491357	16511095	89
16546697	16607194	473
16633816	16657265	116
16697277	16701129	12
16718618	16742790	175
16754857	16766926	59
16835754	16838701	11
17214993	17218084	8
17227740	17230289	7
17352403	17356575	17
17360633	17428491	547
17508755	17511934	13
17521009	17524017	12
17669473	17680811	59
17713772	17734288	95
17869903	17897757	208
17999061	18003787	36
18121098	18143125	190
18573385	18580648	40
18728119	18747860	197
18871853	19004840	1234
19460674	19497251	295
19498371	19506891	71
19508249	19530539	178
20153922	20210980	372
20518755	20547135	124
20548290	20554903	53
20584553	20608613	123
20655984	20660904	27
20833419	20837067	24
20874828	20903237	219
20944151	21032718	799
21910903	21939072	175
21974542	21999558	165
22184992	22216361	372
22439693	22456894	117
22520682	22522467	11
22523734	22525533	9
22642431	22657084	75
23055954	23059849	35
