11705325	11711634	54
11864476	11866880	13
16041607	16043655	9
17669473	17680810	59
6443552	6454646	112
5121568	5130030	35
15375829	15534022	1045
12852644	12869110	68
16675916	16693492	117
15683919	15689088	57
4922353	4940692	105
5093516	5101701	42
13687265	13689907	9
11084868	11091822	39
4407254	4409288	10
3973532	3996714	108
2707803	2720535	77
16745914	16748591	10
7152366	7156704	30
5294786	5309655	65
4941934	4983430	221
14236362	14237467	7
11552597	11554668	12
2399705	2414064	86
14993546	15001507	50
7043136	7114434	478
11240573	11246133	32
10994748	11006241	55
1142306	1155900	84
1340920	1342294	15
121511	147419	144
17310599	17317449	26
20300313	20336886	295
2277235	2295273	123
11999117	12028976	217
1359040	1369148	47
959743	961843	10
5104750	5114605	47
17344947	17350712	50
6080589	6095692	97
13211028	13213617	13
9736171	9757834	184
17869903	17897756	208
18558979	18565979	38
148659	170776	379
5698915	5705601	28
22328558	22367213	349
8017719	8165577	1853
22368275	22396680	218
3923829	3928255	21
6770445	6790474	121
10816923	10834666	138
9713943	9735151	144
7157989	7163092	31
2538559	2581166	461
3700717	3716372	101
22184992	22216360	372
14106479	14109525	20
5334696	5350731	137
919885	927548	44
22716553	22723166	53
9867084	9901423	210
4901385	4916126	146
6757066	6768916	54
17735347	17749179	74
10787947	10815622	168
22572989	22609279	159
1711134	1711929	11
4297813	4316628	160
13961333	13993513	138
371906	381007	43
6059063	6059867	6
1743362	1746568	34
18589221	18600539	52
16261407	16267055	21
1841477	1844841	19
9914373	9915349	25
18618636	18647928	261
17635804	17668062	250
7035760	7041938	29
9955179	9958822	17
16852185	16855351	30
6260028	6268254	37
16519129	16542915	118
2120422	2124954	34
14110676	14111474	7
11422923	11430921	45
10206701	10231128	215
532111	537400	39
9462453	9484872	146
4317651	4368658	383
11399878	11405696	40
15986875	15995268	38
16035663	16039799	36
1370334	1393753	132
6290923	6302485	61
16633816	16657264	116
9928503	9951799	140
2108806	2112115	16
14322058	14323189	7
13368854	13392253	122
12410259	12433546	129
17951462	17961816	41
5711362	5716866	21
27495	41042	98
4369706	4379402	101
12082294	12165754	472
18728119	18747859	197
9053271	9065076	72
20548290	20554902	53
5396316	5400025	19
11646415	11671472	195
13239049	13269118	180
14324200	14353904	197
3897807	3906956	57
19337623	19374094	213
1634340	1641582	43
4755667	4769252	95
13948284	13960288	63
15953609	15971526	114
1523082	1529694	26
3183793	3187828	23
608948	640511	196
11506203	11551473	236
22238797	22327366	797
2936129	2942413	26
2723955	2738744	114
16413699	16422630	87
1595553	1597001	10
825324	826449	9
19508249	19530538	178
10289299	10298976	60
6649693	6702991	500
2694107	2706444	100
23055954	23059848	35
12824410	12832091	37
20212145	20216039	34
3434665	3436989	13
3230105	3233483	17
9760816	9809557	474
17789366	17796536	22
13410797	13415056	18
1442493	1454148	58
17699485	17712381	66
14913032	14914634	12
17185620	17194430	84
12834050	12851396	95
17318672	17332081	53
5469027	5479928	135
5481037	5488029	28
17821041	17868902	290
15141963	15148238	51
6130592	6152081	184
12875705	12879889	18
12902352	12925186	103
1105443	1117921	75
1122129	1125555	20
18871853	19004839	1234
22972789	22981308	71
9952944	9953943	8
13007737	13021610	110
16835754	16838700	11
17928295	17934365	26
20609839	20613253	21
14375040	14399632	192
15940339	15952605	261
21361923	21449657	555
17219166	17226106	38
18077904	18087598	71
13114287	13140400	255
1586613	1594436	24
9486032	9617277	1129
904021	918708	80
7319527	8016586	6007
11350570	11367577	142
16812373	16823789	55
22439693	22456893	117
1170906	1177970	53
6313264	6313726	6
4770289	4810650	336
6067733	6076024	66
759213	760299	8
1205963	1212282	21
13707923	13710159	15
1274336	1275330	6
20468499	20472873	39
13528558	13565245	162
5027068	5080788	291
13448093	13450804	11
16095996	16115725	86
12676354	12681301	47
8320302	8654069	6478
19439909	19459654	199
2113230	2119163	89
19324574	19328977	46
18551693	18557301	35
22001308	22069454	467
5015128	5025956	37
4045452	4053522	48
10458700	10462048	17
