227218	234089	45
235413	261775	175
263357	267001	16
345072	351628	34
366954	367954	7
452849	470295	199
532111	537401	39
594230	595391	15
743984	749025	56
822252	824308	14
904021	918709	80
929871	958689	161
962936	972221	61
1080507	1085742	20
1139773	1141208	11
1442493	1454149	58
1456770	1460756	15
1495471	1499424	22
1510522	1518164	73
1582426	1585539	11
1634340	1641583	43
1982116	2018003	217
2091862	2106046	70
2203980	2214853	60
2835671	2841995	31
3007793	3031160	115
3032441	3071564	255
3085965	3093240	46
3152930	3166438	184
3194802	3220888	125
3222042	3228723	58
3234499	3240399	26
3450889	3457350	36
3700717	3716373	101
3728451	3731221	13
3839222	3843024	16
4225939	4237695	83
4392383	4406030	52
4917202	4920809	36
5115647	5120465	18
5188857	5189743	6
5191210	5198496	26
5249162	5280681	140
5281706	5289980	42
5294786	5309656	65
5385256	5387280	17
5388294	5394724	27
5396316	5400026	19
5429434	5454383	168
5456537	5467841	84
5469027	5479929	135
5481037	5488030	28
5607932	5619758	59
5683011	5697563	70
5737645	5931859	1407
5932965	5988069	394
6009088	6015724	34
6044776	6049222	24
6062483	6066720	19
6130592	6152082	184
6252560	6258841	37
6269331	6280730	40
6313264	6313727	6
6361912	6373504	56
6435441	6442353	50
6443552	6454647	112
6706303	6727432	145
8655176	8673410	172
8674523	8714880	434
8715971	8734319	140
8787092	8805890	175
8807100	8831659	357
9427003	9459930	214
9709029	9712131	26
9713943	9735152	144
10039135	10046818	36
10067666	10140445	515
10232165	10238622	70
10335495	10359544	279
10410017	10415501	28
10424318	10438456	120
10463132	10477715	54
10513357	10524896	62
10580494	10633705	570
10635208	10676646	342
10732933	10733379	7
10816923	10834667	138
10961255	10978404	92
10979909	10982528	10
11007951	11023832	44
11277445	11289620	75
11504611	11505064	7
11646415	11671473	195
11749475	11772683	161
11864476	11866881	13
11881240	11903474	111
11956447	11971406	100
12082294	12165755	472
12238058	12259672	88
12485212	12486902	19
12512095	12517198	21
12519214	12536878	98
12682534	12694482	65
12712782	12738444	108
12743345	12781450	253
12881366	12901293	124
12939279	12951030	53
12960518	12985463	93
13000158	13006689	31
13271060	13301845	169
13302999	13330819	165
13497701	13499630	14
13568166	13569038	7
13585438	13593352	30
13707923	13710160	15
13871987	13874405	10
14018985	14030517	88
14032093	14041442	46
14106479	14109526	20
14110676	14111475	7
14112532	14115542	15
14642802	14650764	50
14652406	14659349	36
14732638	14911670	1487
15002541	15049111	369
15050312	15074464	145
15075484	15110176	177
15375829	15534023	1045
15741244	15751841	85
15789990	15800935	57
15937355	15939277	14
16035663	16039800	36
16211991	16214588	10
16309860	16323455	62
16491357	16511095	89
16519129	16542916	118
16546697	16607194	473
16661453	16663949	17
16716285	16717455	6
16745914	16748592	10
16750175	16752665	10
16768351	16771244	9
16779503	16788815	45
16790245	16810622	151
16835754	16838701	11
16852185	16855352	30
16867531	16869127	6
17214993	17218084	8
17231473	17234032	8
17431594	17441288	65
17521009	17524017	12
17681855	17693488	76
17735347	17749180	74
17798406	17801529	13
17802761	17805437	11
17818305	17819715	8
17869903	17897757	208
17951462	17961817	41
17970899	17971873	6
18042793	18047228	16
18077904	18087599	71
18089787	18097937	74
18163698	18195955	162
18196996	18258858	603
18472830	18481264	44
18539116	18550440	52
18573385	18580648	40
18612653	18617618	27
18618636	18647929	261
18728119	18747860	197
18748980	18811787	359
18826836	18850145	142
18871853	19004840	1234
19088759	19147647	562
19152512	19176562	174
19324574	19328978	46
19498371	19506891	71
19508249	19530539	178
19728170	19815916	554
19816957	19868156	370
20153922	20210980	372
20461052	20467023	35
20473912	20517488	274
20560095	20583444	179
20609839	20613254	21
20752122	20813397	375
20833419	20837067	24
21034822	21053924	138
21271924	21296935	165
21332405	21360571	176
21361923	21449658	555
21821824	21909550	556
22184992	22216361	372
22523734	22525533	9
22636837	22641305	37
22642431	22657084	75
22712431	22715547	32
22753960	22797538	276
22798576	22802951	39
23340752	23341179	7
